inventory_id,item_id,warehouse_id,stock_level,reorder_point,reorder_frequency_days,lead_time_days,last_restock_date,stockout_count_last_month,turnover_ratio
2345,ITM12344,WH_L6,495,39,12,2,2024-05-10,5,10.85
2346,ITM12345,WH_L94,246,35,14,7,2024-01-03,9,7.92
2347,ITM12346,WH_L46,233,25,11,3,2024-06-18,8,3.05
2348,ITM12347,WH_L79,379,86,10,6,2024-08-26,3,9.89
2349,ITM12348,WH_L56,170,48,13,5,2024-12-29,1,5.9
2350,ITM12349,WH_L36,211,42,6,8,2024-03-20,2,1.08
2351,ITM12350,WH_L82,470,35,14,7,2024-01-21,2,9.05
2352,ITM12351,WH_L8,59,57,9,8,2024-03-19,1,3.78
2353,ITM12352,WH_L10,261,74,12,8,2024-06-14,8,13.41
2354,ITM12353,WH_L86,157,47,5,7,2024-11-01,3,14.08
2355,ITM12354,WH_L82,364,11,11,6,2024-01-27,2,3.27
2356,ITM12355,WH_L52,199,15,12,7,2024-11-16,9,1.41
2357,ITM12356,WH_L47,219,55,6,3,2024-11-11,5,1.06
2358,ITM12357,WH_L66,222,59,4,9,2024-12-04,7,13.78
2359,ITM12358,WH_L96,80,47,12,8,2024-06-03,7,3.13
2360,ITM12359,WH_L87,211,97,7,6,2024-09-08,9,7.09
2361,ITM12360,WH_L21,24,27,4,8,2024-10-20,5,1.8
2362,ITM12361,WH_L4,397,36,12,7,2024-10-08,4,6.23
2363,ITM12362,WH_L19,256,50,8,6,2024-07-02,6,12.0
2364,ITM12363,WH_L78,200,81,13,6,2024-02-07,2,6.69
2365,ITM12364,WH_L87,330,83,12,2,2024-12-28,9,11.86
2366,ITM12365,WH_L57,56,26,3,2,2024-06-11,1,10.64
2367,ITM12366,WH_L5,75,71,8,9,2024-09-26,7,8.24
2368,ITM12367,WH_L17,462,38,6,2,2024-04-22,8,11.33
2369,ITM12368,WH_L9,256,67,5,7,2024-04-04,5,13.31
2370,ITM12369,WH_L31,377,79,4,5,2024-09-23,3,12.1
2371,ITM12370,WH_L100,368,87,9,3,2024-02-04,5,10.68
2372,ITM12371,WH_L83,216,31,11,7,2024-09-15,6,10.83
2373,ITM12372,WH_L47,92,15,14,8,2024-03-22,7,3.26
2374,ITM12373,WH_L47,78,35,5,2,2024-07-31,2,14.31
2375,ITM12374,WH_L50,259,48,8,6,2024-10-05,5,3.88
2376,ITM12375,WH_L73,21,21,11,7,2024-10-01,9,5.89
2377,ITM12376,WH_L5,468,23,4,6,2024-07-25,5,8.25
2378,ITM12377,WH_L78,379,31,9,9,2024-02-17,9,2.77
2379,ITM12378,WH_L20,207,60,7,8,2024-06-27,6,9.31
2380,ITM12379,WH_L87,326,32,7,6,2024-04-23,3,3.56
2381,ITM12380,WH_L58,49,57,13,6,2024-04-19,5,13.93
2382,ITM12381,WH_L48,286,80,9,9,2024-12-05,1,13.44
2383,ITM12382,WH_L48,495,59,11,4,2024-06-18,7,8.62
2384,ITM12383,WH_L57,127,98,6,5,2024-06-18,2,7.29
2385,ITM12384,WH_L98,351,22,11,3,2024-07-03,8,2.44
2386,ITM12385,WH_L10,442,94,13,3,2024-05-30,7,12.53
2387,ITM12386,WH_L74,109,19,12,2,2024-04-21,5,6.31
2388,ITM12387,WH_L18,224,64,11,4,2024-11-12,9,4.45
2389,ITM12388,WH_L68,398,18,6,7,2024-09-28,1,14.93
2390,ITM12389,WH_L47,475,88,5,9,2024-08-31,7,10.36
2391,ITM12390,WH_L51,466,61,4,7,2024-10-14,5,2.03
2392,ITM12391,WH_L41,467,11,11,3,2024-11-28,0,12.22
2393,ITM12392,WH_L84,464,34,14,5,2024-01-05,5,11.51
2394,ITM12393,WH_L36,400,22,4,6,2024-02-28,4,6.62
2395,ITM12394,WH_L32,457,60,8,8,2024-12-08,5,2.73
2396,ITM12395,WH_L15,239,67,7,2,2024-06-26,0,7.96
2397,ITM12396,WH_L4,397,43,7,5,2024-08-16,3,11.69
2398,ITM12397,WH_L95,113,44,6,3,2024-05-03,6,2.06
2399,ITM12398,WH_L24,476,12,8,4,2024-11-24,4,3.29
2400,ITM12399,WH_L64,122,68,7,2,2024-11-10,5,9.66
2401,ITM12400,WH_L67,242,79,13,9,2024-11-14,1,8.83
2402,ITM12401,WH_L50,205,57,6,3,2024-05-04,7,13.67
2403,ITM12402,WH_L72,488,73,11,7,2024-01-21,9,12.41
2404,ITM12403,WH_L16,203,28,8,2,2024-12-15,3,13.86
2405,ITM12404,WH_L34,181,76,13,9,2024-06-13,5,7.52
2406,ITM12405,WH_L100,266,91,12,3,2024-07-14,2,12.03
2407,ITM12406,WH_L34,50,82,12,7,2024-02-28,8,1.68
2408,ITM12407,WH_L91,71,85,12,8,2024-07-16,7,5.12
2409,ITM12408,WH_L58,364,14,5,7,2024-05-11,5,10.02
2410,ITM12409,WH_L28,95,76,12,6,2024-10-03,8,11.69
2411,ITM12410,WH_L79,404,20,8,9,2024-05-24,9,8.99
2412,ITM12411,WH_L37,458,77,3,9,2024-01-13,8,7.73
2413,ITM12412,WH_L89,297,78,7,4,2024-09-21,1,4.27
2414,ITM12413,WH_L63,59,10,12,9,2024-07-10,8,3.44
2415,ITM12414,WH_L26,120,72,8,6,2024-09-20,7,13.26
2416,ITM12415,WH_L16,130,38,13,3,2024-09-17,1,2.99
2417,ITM12416,WH_L18,404,91,10,8,2024-08-16,8,7.09
2418,ITM12417,WH_L10,340,21,13,5,2024-09-06,4,13.44
2419,ITM12418,WH_L58,268,86,11,8,2024-01-23,8,3.07
2420,ITM12419,WH_L23,210,50,13,8,2024-05-31,2,2.79
2421,ITM12420,WH_L92,201,11,5,9,2024-11-29,3,10.7
2422,ITM12421,WH_L57,445,46,4,8,2024-04-08,0,5.64
2423,ITM12422,WH_L12,424,54,6,9,2024-06-13,4,7.1
2424,ITM12423,WH_L88,354,89,10,6,2024-09-20,6,9.76
2425,ITM12424,WH_L41,228,57,13,5,2024-02-12,6,6.31
2426,ITM12425,WH_L86,41,33,10,7,2024-02-19,5,12.2
2427,ITM12426,WH_L45,185,31,5,9,2024-03-26,5,14.57
2428,ITM12427,WH_L91,118,20,6,3,2024-10-02,7,14.06
2429,ITM12428,WH_L9,227,67,5,4,2024-09-30,9,8.64
2430,ITM12429,WH_L71,27,55,12,5,2024-01-04,8,5.97
2431,ITM12430,WH_L70,209,38,4,3,2024-11-16,3,7.07
2432,ITM12431,WH_L38,194,44,6,9,2024-02-03,3,5.62
2433,ITM12432,WH_L39,292,24,8,5,2024-04-17,7,7.18
2434,ITM12433,WH_L21,36,69,13,9,2024-12-09,4,1.18
2435,ITM12434,WH_L92,109,51,13,6,2024-11-18,9,1.77
2436,ITM12435,WH_L91,160,52,7,3,2024-04-19,8,11.8
2437,ITM12436,WH_L90,164,89,5,6,2024-12-16,5,5.69
2438,ITM12437,WH_L82,185,83,4,2,2024-08-05,8,12.12
2439,ITM12438,WH_L23,356,58,11,3,2024-02-23,3,7.72
2440,ITM12439,WH_L47,97,73,3,5,2024-04-15,0,12.28
2441,ITM12440,WH_L66,448,41,11,2,2024-10-02,3,10.29
2442,ITM12441,WH_L29,281,73,3,6,2024-12-25,8,3.81
2443,ITM12442,WH_L16,182,11,9,6,2024-08-10,6,7.27
2444,ITM12443,WH_L26,385,33,8,5,2024-11-27,5,10.86
2445,ITM12444,WH_L18,33,96,9,2,2024-02-06,1,5.63
2446,ITM12445,WH_L31,258,75,5,8,2024-12-17,3,3.71
2447,ITM12446,WH_L64,91,47,5,7,2024-03-19,0,8.56
2448,ITM12447,WH_L4,464,40,13,4,2024-01-13,2,4.83
2449,ITM12448,WH_L47,162,35,3,5,2024-08-23,1,9.32
2450,ITM12449,WH_L71,329,38,6,6,2024-06-18,3,4.8
2451,ITM12450,WH_L74,302,76,14,3,2024-01-20,3,13.69
2452,ITM12451,WH_L48,288,87,4,2,2024-02-14,8,5.81
2453,ITM12452,WH_L60,260,34,12,9,2024-02-07,6,13.7
2454,ITM12453,WH_L71,434,57,10,7,2024-01-28,2,4.91
2455,ITM12454,WH_L17,264,74,5,4,2024-04-01,6,9.46
2456,ITM12455,WH_L79,182,62,9,3,2024-05-08,7,2.82
2457,ITM12456,WH_L12,79,76,9,2,2024-10-12,6,11.9
2458,ITM12457,WH_L9,25,99,14,7,2024-02-06,7,3.8
2459,ITM12458,WH_L40,216,27,11,5,2024-10-21,8,13.1
2460,ITM12459,WH_L51,489,18,8,9,2024-04-26,0,7.33
2461,ITM12460,WH_L92,77,47,3,7,2024-05-12,9,2.32
2462,ITM12461,WH_L93,324,96,10,5,2024-07-27,5,6.09
2463,ITM12462,WH_L62,426,30,3,9,2024-07-17,3,11.92
2464,ITM12463,WH_L68,236,74,5,9,2024-08-18,0,2.07
2465,ITM12464,WH_L53,437,30,13,8,2024-11-18,1,9.76
2466,ITM12465,WH_L99,45,36,7,2,2024-07-26,9,8.1
2467,ITM12466,WH_L53,322,79,10,9,2024-08-09,3,5.34
2468,ITM12467,WH_L74,24,53,11,7,2024-06-10,0,11.58
2469,ITM12468,WH_L10,493,37,9,9,2024-01-09,5,1.73
2470,ITM12469,WH_L17,39,54,11,4,2024-07-18,0,7.97
2471,ITM12470,WH_L41,409,26,13,7,2024-12-10,8,8.1
2472,ITM12471,WH_L83,217,49,5,2,2024-03-01,9,2.21
2473,ITM12472,WH_L10,78,12,7,3,2024-09-30,2,2.9
2474,ITM12473,WH_L58,467,85,12,3,2024-01-04,0,6.74
2475,ITM12474,WH_L60,261,85,10,7,2024-11-24,5,8.51
2476,ITM12475,WH_L88,165,75,14,7,2024-11-12,5,1.74
2477,ITM12476,WH_L67,407,55,3,5,2024-02-02,6,1.16
2478,ITM12477,WH_L45,292,95,10,2,2024-10-26,6,3.7
2479,ITM12478,WH_L17,268,96,9,5,2024-01-24,9,7.83
2480,ITM12479,WH_L100,33,39,3,4,2024-12-24,3,1.56
2481,ITM12480,WH_L71,481,78,12,8,2024-02-07,4,11.27
2482,ITM12481,WH_L82,32,18,14,3,2024-07-02,2,3.13
2483,ITM12482,WH_L76,410,94,12,9,2024-09-14,5,11.82
2484,ITM12483,WH_L24,403,20,14,9,2024-02-24,6,3.87
2485,ITM12484,WH_L99,63,78,8,6,2024-05-28,8,5.85
2486,ITM12485,WH_L17,394,75,3,6,2024-12-17,8,7.71
2487,ITM12486,WH_L56,418,97,4,2,2024-06-03,4,5.86
2488,ITM12487,WH_L65,38,40,7,9,2024-11-06,3,1.33
2489,ITM12488,WH_L8,82,42,4,2,2024-02-14,6,13.72
2490,ITM12489,WH_L16,258,48,12,6,2024-05-24,2,5.01
2491,ITM12490,WH_L67,438,55,3,2,2024-08-12,3,2.9
2492,ITM12491,WH_L20,356,46,8,3,2024-07-14,8,2.86
2493,ITM12492,WH_L39,438,69,10,4,2024-07-21,4,14.64
2494,ITM12493,WH_L22,422,40,10,4,2024-12-04,9,2.72
2495,ITM12494,WH_L21,423,20,10,9,2024-01-16,6,5.85
2496,ITM12495,WH_L42,119,96,13,5,2024-08-30,1,1.95
2497,ITM12496,WH_L91,182,11,8,3,2024-03-21,8,11.3
2498,ITM12497,WH_L29,435,36,13,8,2024-09-30,4,9.35
2499,ITM12498,WH_L45,141,11,5,2,2024-04-22,4,8.47
2500,ITM12499,WH_L67,451,30,3,2,2024-03-10,3,12.98
2501,ITM12500,WH_L37,63,67,4,9,2024-07-19,7,9.03
2502,ITM12501,WH_L11,379,14,7,8,2024-10-06,3,14.38
2503,ITM12502,WH_L33,427,61,12,5,2024-05-31,1,9.72
2504,ITM12503,WH_L26,336,54,7,5,2024-11-20,4,5.96
2505,ITM12504,WH_L82,400,94,12,2,2024-03-14,2,1.51
2506,ITM12505,WH_L71,164,29,3,2,2024-06-01,3,11.15
2507,ITM12506,WH_L36,346,70,3,8,2024-12-12,2,6.23
2508,ITM12507,WH_L17,382,47,11,9,2024-11-27,6,9.39
2509,ITM12508,WH_L81,69,29,4,3,2024-07-10,5,13.27
2510,ITM12509,WH_L39,84,34,9,8,2024-01-06,1,1.11
2511,ITM12510,WH_L79,374,11,12,5,2024-10-10,7,11.63
2512,ITM12511,WH_L69,307,41,6,8,2024-10-11,4,7.09
2513,ITM12512,WH_L12,183,35,9,8,2024-03-13,5,2.74
2514,ITM12513,WH_L65,160,79,10,8,2024-03-04,7,9.15
2515,ITM12514,WH_L83,473,50,7,3,2024-01-22,6,8.46
2516,ITM12515,WH_L22,333,76,14,7,2024-01-03,2,12.79
2517,ITM12516,WH_L76,147,10,14,2,2024-10-20,1,8.3
2518,ITM12517,WH_L75,417,60,3,6,2024-11-01,2,12.58
2519,ITM12518,WH_L20,440,14,6,9,2024-07-20,7,8.62
2520,ITM12519,WH_L22,387,22,12,8,2024-10-02,3,7.26
2521,ITM12520,WH_L85,482,28,5,9,2024-10-07,7,6.2
2522,ITM12521,WH_L80,258,21,12,6,2024-02-13,3,3.43
2523,ITM12522,WH_L93,343,57,14,7,2024-06-05,6,9.18
2524,ITM12523,WH_L78,315,34,7,2,2024-04-17,5,8.62
2525,ITM12524,WH_L44,206,66,12,5,2024-06-25,9,14.66
2526,ITM12525,WH_L73,227,44,12,6,2024-04-18,0,6.77
2527,ITM12526,WH_L6,239,85,8,9,2024-07-30,7,6.9
2528,ITM12527,WH_L4,419,14,4,9,2024-11-26,5,3.29
2529,ITM12528,WH_L11,209,31,9,9,2024-09-19,1,9.37
2530,ITM12529,WH_L6,407,86,5,5,2024-03-13,4,12.87
2531,ITM12530,WH_L83,448,66,3,6,2024-03-23,1,4.47
2532,ITM12531,WH_L99,365,56,12,9,2024-04-04,9,1.13
2533,ITM12532,WH_L74,303,63,5,5,2024-04-23,6,10.68
2534,ITM12533,WH_L34,371,12,11,8,2024-11-11,9,1.44
2535,ITM12534,WH_L84,256,62,12,9,2024-05-09,5,6.73
2536,ITM12535,WH_L27,213,93,13,6,2024-04-09,6,9.58
2537,ITM12536,WH_L99,306,40,13,5,2024-02-28,5,6.4
2538,ITM12537,WH_L74,278,78,8,7,2024-04-02,9,4.65
2539,ITM12538,WH_L54,265,97,13,3,2024-12-09,0,12.19
2540,ITM12539,WH_L80,155,42,8,5,2024-10-17,2,5.21
2541,ITM12540,WH_L82,299,81,6,3,2024-01-28,9,3.52
2542,ITM12541,WH_L4,290,97,10,3,2024-10-08,1,6.44
2543,ITM12542,WH_L64,190,59,7,2,2024-08-24,0,2.84
2544,ITM12543,WH_L81,178,93,9,8,2024-11-26,0,10.67
2545,ITM12544,WH_L70,220,25,11,7,2024-10-08,3,10.94
2546,ITM12545,WH_L38,64,85,7,3,2024-02-07,0,1.21
2547,ITM12546,WH_L83,469,86,13,4,2024-05-28,1,10.73
2548,ITM12547,WH_L39,283,48,7,8,2024-12-09,0,5.19
2549,ITM12548,WH_L62,90,98,6,3,2024-02-04,5,10.19
2550,ITM12549,WH_L32,383,55,8,5,2024-05-08,3,10.89
2551,ITM12550,WH_L88,390,97,4,3,2024-02-20,7,4.89
2552,ITM12551,WH_L52,122,56,5,5,2024-04-11,4,3.6
2553,ITM12552,WH_L39,144,53,3,9,2024-10-24,9,12.57
2554,ITM12553,WH_L59,332,18,4,5,2024-09-06,4,11.35
2555,ITM12554,WH_L10,483,96,4,4,2024-06-18,7,12.72
2556,ITM12555,WH_L89,305,59,10,3,2024-07-01,9,7.1
2557,ITM12556,WH_L8,477,86,10,3,2024-03-06,5,7.39
2558,ITM12557,WH_L21,249,69,4,6,2024-12-09,5,5.82
2559,ITM12558,WH_L57,165,24,8,8,2024-12-01,2,7.99
2560,ITM12559,WH_L54,389,45,7,6,2024-04-30,5,10.05
2561,ITM12560,WH_L62,216,72,5,2,2024-02-21,9,12.4
2562,ITM12561,WH_L60,392,78,7,5,2024-05-25,6,3.56
2563,ITM12562,WH_L27,240,95,7,4,2024-11-13,1,6.68
2564,ITM12563,WH_L44,442,89,7,6,2024-02-05,2,7.46
2565,ITM12564,WH_L78,79,50,5,3,2024-04-09,5,7.83
2566,ITM12565,WH_L19,117,83,5,2,2024-06-11,9,8.59
2567,ITM12566,WH_L41,190,33,6,4,2024-09-05,8,12.22
2568,ITM12567,WH_L92,401,91,9,7,2024-08-18,8,13.41
2569,ITM12568,WH_L41,192,58,14,3,2024-06-17,7,3.23
2570,ITM12569,WH_L94,170,27,14,3,2024-11-11,7,10.98
2571,ITM12570,WH_L45,472,16,14,9,2024-12-03,8,7.71
2572,ITM12571,WH_L52,369,13,4,7,2024-06-05,8,6.85
2573,ITM12572,WH_L17,409,99,12,5,2024-12-21,9,2.59
2574,ITM12573,WH_L98,459,78,6,5,2024-10-26,8,1.9
2575,ITM12574,WH_L48,141,69,6,6,2024-03-19,4,14.69
2576,ITM12575,WH_L66,127,64,3,6,2024-10-16,5,9.99
2577,ITM12576,WH_L72,23,25,12,3,2024-10-17,4,7.33
2578,ITM12577,WH_L14,112,99,10,8,2024-07-05,0,11.66
2579,ITM12578,WH_L41,426,91,3,3,2024-06-10,3,2.28
2580,ITM12579,WH_L31,25,38,10,6,2024-08-07,0,9.5
2581,ITM12580,WH_L60,307,32,9,7,2024-03-27,0,10.25
2582,ITM12581,WH_L16,125,23,11,6,2024-01-03,2,7.33
2583,ITM12582,WH_L35,165,88,10,3,2024-06-09,6,4.54
2584,ITM12583,WH_L58,290,58,7,4,2024-05-06,0,14.36
2585,ITM12584,WH_L32,443,42,10,3,2024-04-23,6,5.22
2586,ITM12585,WH_L19,397,34,13,4,2024-12-30,9,2.75
2587,ITM12586,WH_L13,115,30,12,4,2024-11-24,9,9.83
2588,ITM12587,WH_L7,476,26,14,3,2024-08-11,0,9.04
2589,ITM12588,WH_L38,248,32,14,8,2024-05-21,8,11.57
2590,ITM12589,WH_L50,221,66,5,8,2024-07-03,4,11.55
2591,ITM12590,WH_L79,231,90,12,2,2024-03-09,5,9.68
2592,ITM12591,WH_L54,25,67,9,6,2024-12-13,8,3.91
2593,ITM12592,WH_L32,131,23,14,8,2024-06-18,2,13.42
2594,ITM12593,WH_L21,395,29,6,5,2024-09-02,2,4.48
2595,ITM12594,WH_L42,398,39,7,3,2024-08-24,4,2.32
2596,ITM12595,WH_L74,466,28,11,4,2024-08-16,6,5.22
2597,ITM12596,WH_L93,342,62,9,3,2024-07-02,2,7.77
2598,ITM12597,WH_L41,125,65,6,6,2024-06-05,3,3.9
2599,ITM12598,WH_L25,158,86,8,7,2024-09-06,1,5.67
2600,ITM12599,WH_L98,318,91,12,8,2024-10-09,8,8.19
2601,ITM12600,WH_L21,420,32,13,8,2024-02-25,9,5.52
2602,ITM12601,WH_L64,115,71,9,8,2024-03-30,8,2.25
2603,ITM12602,WH_L66,407,42,12,4,2024-11-26,1,3.76
2604,ITM12603,WH_L60,466,27,11,5,2024-11-06,4,12.12
2605,ITM12604,WH_L64,471,82,6,9,2024-02-11,0,14.36
2606,ITM12605,WH_L40,356,42,12,5,2024-05-23,7,3.08
2607,ITM12606,WH_L64,316,41,5,8,2024-03-12,5,10.53
2608,ITM12607,WH_L3,486,70,10,5,2024-10-02,9,13.68
2609,ITM12608,WH_L12,408,63,3,7,2024-04-10,9,5.19
2610,ITM12609,WH_L51,435,26,11,8,2024-05-14,1,12.61
2611,ITM12610,WH_L65,233,28,3,2,2024-11-16,1,13.67
2612,ITM12611,WH_L59,473,79,4,4,2024-02-09,9,5.19
2613,ITM12612,WH_L31,310,43,10,7,2024-02-08,4,1.79
2614,ITM12613,WH_L28,41,93,11,9,2024-01-10,6,13.84
2615,ITM12614,WH_L75,212,34,9,4,2024-09-16,8,5.63
2616,ITM12615,WH_L46,487,77,5,9,2024-11-19,8,1.19
2617,ITM12616,WH_L7,169,83,9,8,2024-01-16,5,7.65
2618,ITM12617,WH_L7,387,83,8,7,2024-10-24,1,2.62
2619,ITM12618,WH_L37,266,97,4,8,2024-10-23,5,13.62
2620,ITM12619,WH_L64,286,94,5,9,2024-07-26,0,3.17
2621,ITM12620,WH_L77,480,20,13,9,2024-10-29,1,5.26
2622,ITM12621,WH_L84,270,25,14,7,2024-04-18,2,12.07
2623,ITM12622,WH_L87,22,99,12,8,2024-01-19,4,12.29
2624,ITM12623,WH_L61,412,70,12,2,2024-10-09,9,13.62
2625,ITM12624,WH_L37,335,89,14,4,2024-05-13,0,7.96
2626,ITM12625,WH_L69,95,16,7,7,2024-10-05,9,14.81
2627,ITM12626,WH_L2,106,25,12,2,2024-10-03,4,8.23
2628,ITM12627,WH_L14,289,25,6,3,2024-08-29,4,12.07
2629,ITM12628,WH_L56,244,49,4,8,2024-11-30,3,6.07
2630,ITM12629,WH_L18,37,21,6,6,2024-03-17,2,14.18
2631,ITM12630,WH_L34,132,44,14,7,2024-07-06,6,10.59
2632,ITM12631,WH_L94,270,30,10,5,2024-07-19,6,2.08
2633,ITM12632,WH_L47,252,59,7,2,2024-04-24,0,2.52
2634,ITM12633,WH_L98,348,52,7,2,2024-10-28,6,13.47
2635,ITM12634,WH_L52,298,26,14,7,2024-05-28,2,12.33
2636,ITM12635,WH_L47,221,41,14,9,2024-03-09,2,5.62
2637,ITM12636,WH_L6,102,50,12,2,2024-08-25,5,8.3
2638,ITM12637,WH_L52,144,15,5,3,2024-09-13,5,12.94
2639,ITM12638,WH_L7,194,97,10,2,2024-09-18,3,2.45
2640,ITM12639,WH_L73,88,36,8,6,2024-02-16,4,2.93
2641,ITM12640,WH_L72,66,29,4,6,2024-07-22,2,11.02
2642,ITM12641,WH_L25,391,34,4,9,2024-07-05,2,2.15
2643,ITM12642,WH_L47,275,75,11,8,2024-09-14,8,5.94
2644,ITM12643,WH_L71,234,18,9,8,2024-01-06,4,4.53
2645,ITM12644,WH_L37,49,62,12,9,2024-12-05,0,11.64
2646,ITM12645,WH_L10,300,70,11,5,2024-05-02,8,1.03
2647,ITM12646,WH_L50,431,47,8,3,2024-11-10,9,2.62
2648,ITM12647,WH_L65,256,12,7,6,2024-12-16,5,2.39
2649,ITM12648,WH_L58,267,93,14,9,2024-03-25,8,5.45
2650,ITM12649,WH_L98,387,79,3,7,2024-09-20,6,4.25
2651,ITM12650,WH_L71,44,64,14,4,2024-03-12,9,4.2
2652,ITM12651,WH_L36,93,10,8,4,2024-08-16,9,6.19
2653,ITM12652,WH_L80,225,79,8,4,2024-03-22,6,4.0
2654,ITM12653,WH_L88,333,54,5,8,2024-04-01,4,2.49
2655,ITM12654,WH_L79,113,56,5,7,2024-10-16,6,9.17
2656,ITM12655,WH_L16,394,88,5,2,2024-10-16,9,14.32
2657,ITM12656,WH_L17,146,35,5,7,2024-12-03,3,9.5
2658,ITM12657,WH_L13,444,23,9,2,2024-03-15,5,11.6
2659,ITM12658,WH_L51,44,63,12,4,2024-09-04,1,14.61
2660,ITM12659,WH_L48,353,80,13,5,2024-07-02,9,3.14
2661,ITM12660,WH_L44,374,55,4,5,2024-01-21,2,7.44
2662,ITM12661,WH_L72,135,40,12,9,2024-04-22,1,9.15
2663,ITM12662,WH_L47,67,97,12,2,2024-09-06,9,5.51
2664,ITM12663,WH_L97,245,68,4,4,2024-04-28,1,9.58
2665,ITM12664,WH_L19,285,38,5,7,2024-02-02,6,9.73
2666,ITM12665,WH_L26,118,26,12,5,2024-05-15,4,12.79
2667,ITM12666,WH_L78,478,23,14,2,2024-07-08,5,12.66
2668,ITM12667,WH_L66,30,45,9,9,2024-04-29,2,3.0
2669,ITM12668,WH_L52,104,67,5,7,2024-01-22,9,3.36
2670,ITM12669,WH_L65,424,33,9,4,2024-12-08,4,4.11
2671,ITM12670,WH_L6,233,72,11,3,2024-04-15,4,4.66
2672,ITM12671,WH_L6,192,34,13,4,2024-09-22,3,8.9
2673,ITM12672,WH_L5,410,68,12,8,2024-07-03,9,5.58
2674,ITM12673,WH_L18,228,41,14,4,2024-07-17,3,14.34
2675,ITM12674,WH_L92,467,91,13,9,2024-08-28,7,2.66
2676,ITM12675,WH_L43,401,27,6,7,2024-08-20,5,4.45
2677,ITM12676,WH_L61,83,46,9,9,2024-01-24,1,13.16
2678,ITM12677,WH_L67,277,35,11,7,2024-01-21,1,9.18
2679,ITM12678,WH_L59,351,18,10,6,2024-11-28,1,8.66
2680,ITM12679,WH_L20,140,73,10,6,2024-06-14,5,9.32
2681,ITM12680,WH_L78,317,81,11,7,2024-02-22,0,4.53
2682,ITM12681,WH_L66,485,29,7,7,2024-12-26,2,11.66
2683,ITM12682,WH_L18,73,63,7,3,2024-09-23,0,7.95
2684,ITM12683,WH_L42,350,95,5,3,2024-11-20,3,1.6
2685,ITM12684,WH_L79,291,92,7,4,2024-05-20,0,3.48
2686,ITM12685,WH_L41,260,39,10,9,2024-05-14,8,12.43
2687,ITM12686,WH_L21,262,62,14,8,2024-10-23,5,5.83
2688,ITM12687,WH_L51,37,72,7,9,2024-10-05,7,11.83
2689,ITM12688,WH_L79,206,20,6,5,2024-10-18,1,10.29
2690,ITM12689,WH_L95,365,40,10,9,2024-03-30,5,5.22
2691,ITM12690,WH_L39,163,58,9,8,2024-07-11,3,2.78
2692,ITM12691,WH_L76,281,96,8,3,2024-11-30,6,12.3
2693,ITM12692,WH_L44,460,28,7,4,2024-07-12,7,10.0
2694,ITM12693,WH_L65,383,21,7,8,2024-07-06,5,5.21
2695,ITM12694,WH_L66,450,24,12,9,2024-10-27,0,8.33
2696,ITM12695,WH_L69,258,40,4,2,2024-11-30,7,9.57
2697,ITM12696,WH_L63,323,52,6,6,2024-02-09,0,1.03
2698,ITM12697,WH_L91,317,46,10,8,2024-09-21,8,10.39
2699,ITM12698,WH_L73,95,88,10,5,2024-05-08,1,10.19
2700,ITM12699,WH_L39,207,38,13,4,2024-07-11,9,2.16
2701,ITM12700,WH_L61,352,35,3,8,2024-04-24,5,12.03
2702,ITM12701,WH_L3,407,11,4,7,2024-09-21,7,12.55
2703,ITM12702,WH_L48,265,93,7,9,2024-07-26,4,5.06
2704,ITM12703,WH_L43,149,24,11,2,2024-06-29,1,3.27
2705,ITM12704,WH_L87,493,13,12,6,2024-06-25,4,10.61
2706,ITM12705,WH_L15,334,95,13,2,2024-09-06,0,2.73
2707,ITM12706,WH_L54,430,59,14,4,2024-09-03,7,13.01
2708,ITM12707,WH_L75,302,47,13,9,2024-11-05,7,7.72
2709,ITM12708,WH_L40,98,32,9,3,2024-01-04,1,13.74
2710,ITM12709,WH_L93,91,68,12,6,2024-09-13,5,9.99
2711,ITM12710,WH_L89,282,99,7,9,2024-03-12,7,4.99
2712,ITM12711,WH_L81,210,84,3,2,2024-08-13,9,7.55
2713,ITM12712,WH_L4,386,37,8,3,2024-03-25,7,8.41
2714,ITM12713,WH_L77,394,75,14,5,2024-04-27,6,12.41
2715,ITM12714,WH_L61,449,17,10,4,2024-02-09,2,13.07
2716,ITM12715,WH_L34,82,38,9,4,2024-09-20,3,10.56
2717,ITM12716,WH_L84,399,20,4,6,2024-11-25,0,5.12
2718,ITM12717,WH_L100,31,27,14,2,2024-05-23,8,8.4
2719,ITM12718,WH_L75,160,64,7,5,2024-04-18,9,2.83
2720,ITM12719,WH_L74,273,59,13,7,2024-03-17,9,4.22
2721,ITM12720,WH_L30,62,23,6,6,2024-04-05,1,5.24
2722,ITM12721,WH_L93,36,83,11,9,2024-03-21,9,2.02
2723,ITM12722,WH_L7,82,18,12,7,2024-07-04,6,13.39
2724,ITM12723,WH_L75,272,20,3,6,2024-11-04,7,2.72
2725,ITM12724,WH_L62,484,72,14,2,2024-03-01,3,10.76
2726,ITM12725,WH_L22,395,85,8,5,2024-12-04,9,8.08
2727,ITM12726,WH_L68,311,76,5,2,2024-04-27,0,12.64
2728,ITM12727,WH_L81,488,62,13,4,2024-07-31,4,11.37
2729,ITM12728,WH_L93,27,48,11,7,2024-06-18,9,11.64
2730,ITM12729,WH_L80,344,87,7,3,2024-02-28,9,6.86
